Order ID,Product Name,Discount,Sales,Quantity,Category
ES-2011-5276461,"BIC Markers, Fluorescent",0,55.00,2,Office Supplies
ES-2011-5276461,"Stanley Pens, Easy-Erase",0,31.00,3,Office Supplies
ES-2011-5793145,"Brother Fax and Copier, Digital",0,382.00,2,Technology
ES-2011-5793145,"Hewlett Copy Machine, Color",0,1047.00,4,Technology
IT-2011-2558119,"Tenex Photo Frame, Black",0,311.00,6,Furniture
IT-2011-2558119,"BIC Markers, Easy-Erase",0,107.00,4,Office Supplies
IT-2011-2558119,"BIC Markers, Water Color",0,89.00,3,Office Supplies
IT-2011-2558119,"Cameo Peel and Seal, Security-Tint",0,70.00,3,Office Supplies
IT-2011-2558119,"Eaton Note Cards, Premium",0,56.00,2,Office Supplies
IT-2011-2558119,"Fellowes Box, Blue",0.1,53.00,3,Office Supplies
ES-2011-5867278,"Accos Paper Clips, Assorted Sizes",0,34.00,3,Office Supplies
ES-2011-3403155,"Kraft Mailers, with clear poly window",0,82.00,2,Office Supplies
ES-2011-3403155,"Samsung Speaker Phone, Full Size",0.1,224.00,2,Technology
IT-2011-3053644,"Wilson Jones Binding Machine, Economy",0.5,171.00,7,Office Supplies
IT-2011-5643162,"Eldon Frame, Durable",0.5,170.00,3,Furniture
IT-2011-2204228,"Sanford Pencil Sharpener, Fluorescent",0.5,26.00,2,Office Supplies
IT-2011-1460998,"Epson Printer, White",0.1,470.00,2,Technology
IT-2011-2660642,"Boston Pencil Sharpener, Water Color",0.5,44.00,3,Office Supplies
IT-2011-2660642,"Enermax Parchment Paper, 8.5 x 11",0.5,39.00,4,Office Supplies
IT-2011-2660642,"Tenex Lockers, Wire Frame",0.5,610.00,6,Office Supplies
ES-2011-4021337,"Deflect-O Door Stop, Duo Pack",0.3,92.00,3,Furniture
ES-2011-4021337,"Stanley Pencil Sharpener, Water Color",0,200.00,8,Office Supplies
ES-2011-3793897,"Binney & Smith Highlighters, Easy-Erase",0,51.00,3,Office Supplies
ES-2011-3793897,"Konica Phone, Durable",0.15,220.00,3,Technology
ES-2011-3793897,"Konica Phone, White",0.15,72.00,1,Technology
IT-2011-4599620,"Safco Floating Shelf Set, Traditional",0.5,197.00,2,Furniture
IT-2011-4599620,"Hamilton Beach Toaster, White",0.5,56.00,2,Office Supplies
IT-2011-4599620,"OIC Rubber Bands, 12 Pack",0.5,41.00,5,Office Supplies
IT-2011-4599620,"Eldon Box, Wire Frame",0.5,19.00,4,Office Supplies
IT-2011-4599620,"Fellowes Box, Industrial",0.5,40.00,4,Office Supplies
IT-2011-4599620,"Rogers File Cart, Industrial",0.5,212.00,3,Office Supplies
IT-2011-4599620,"Acme Box Cutter, Serrated",0.5,35.00,2,Office Supplies
IT-2011-1939979,"Chromcraft Wood Table, with Bottom Storage",0.35,627.00,2,Furniture
ES-2011-3051209,"Xerox Computer Printout Paper, Recycled",0.5,53.00,4,Office Supplies
ES-2011-1589842,"Binney & Smith Canvas, Water Color",0,109.00,2,Office Supplies
ES-2011-1589842,"SanDisk Router, Bluetooth",0,1025.00,4,Technology
ES-2011-3814733,"Binney & Smith Sketch Pad, Blue",0,139.00,3,Office Supplies
ES-2011-3933819,"Samsung Headset, Cordless",0.15,194.00,3,Technology
IT-2011-3667641,"Breville Toaster, Red",0.5,115.00,3,Office Supplies
ES-2011-5953080,"Wilson Jones Binder Covers, Recycled",0,35.00,3,Office Supplies
ES-2011-5953080,"Green Bar Computer Printout Paper, Multicolor",0,62.00,2,Office Supplies
ES-2011-5953080,"Nokia Office Telephone, with Caller ID",0.4,78.00,2,Technology
ES-2011-2210233,"Binney & Smith Sketch Pad, Blue",0,510.00,11,Office Supplies
ES-2011-2210233,"Jiffy Peel and Seal, Recycled",0,94.00,5,Office Supplies
ES-2011-2942755,"Stockwell Clamps, Bulk Pack",0.1,51.00,3,Office Supplies
ES-2011-4932761,"Office Star Swivel Stool, Adjustable",0,1059.00,6,Furniture
ES-2011-4932761,"Advantus Door Stop, Ergonomic",0,87.00,2,Furniture
ES-2011-4932761,"Fellowes File Cart, Industrial",0,965.00,7,Office Supplies
IT-2011-5001014,"Rogers Box, Single Width",0.4,43.00,3,Office Supplies
ES-2011-4517621,"Kleencut Box Cutter, High Speed",0,139.00,4,Office Supplies
ES-2011-3321216,"Sanford Canvas, Easy-Erase",0,457.00,9,Office Supplies
ES-2011-3321216,"Green Bar Note Cards, Premium",0,238.00,8,Office Supplies
ES-2011-3321216,"Xerox Memo Slips, Multicolor",0,15.00,1,Office Supplies
IT-2011-1521406,"Sauder 3-Shelf Cabinet, Mobile",0.5,508.00,6,Furniture
IT-2011-1521406,"Wilson Jones Hole Reinforcements, Economy",0.5,5.00,2,Office Supplies
IT-2011-1521406,"Advantus Paper Clips, Assorted Sizes",0.5,11.00,2,Office Supplies
ES-2011-2333773,"Acco Hole Reinforcements, Clear",0,24.00,4,Office Supplies
ES-2011-2333773,"Acco Hole Reinforcements, Economy",0,47.00,7,Office Supplies
IT-2011-1780558,"Binney & Smith Markers, Blue",0,24.00,1,Office Supplies
IT-2011-1780558,"Binney & Smith Pencil Sharpener, Water Color",0,60.00,2,Office Supplies
IT-2011-1780558,"Rogers File Cart, Single Width",0.4,256.00,3,Office Supplies
IT-2011-1780558,"Belkin Memory Card, Programmable",0,698.00,6,Technology
IT-2011-1780558,"Samsung Audio Dock, with Caller ID",0.4,601.00,6,Technology
ES-2011-3366039,"Boston Pens, Blue",0,43.00,3,Office Supplies
ES-2011-3517120,"Tenex Folders, Blue",0,46.00,2,Office Supplies
ES-2011-3517120,"Tenex Lockers, Single Width",0,2859.00,14,Office Supplies
ES-2011-3517120,"Fiskars Letter Opener, High Speed",0,164.00,6,Office Supplies
ES-2011-5540627,"Dania Floating Shelf Set, Metal",0.1,608.00,4,Furniture
ES-2011-5540627,"BIC Highlighters, Water Color",0.1,159.00,8,Office Supplies
ES-2011-5540627,"Avery 3-Hole Punch, Clear",0.1,123.00,5,Office Supplies
ES-2011-5540627,"Rogers File Cart, Single Width",0.1,255.00,2,Office Supplies
ES-2011-1657853,"Safco Floating Shelf Set, Pine",0.1,713.00,4,Furniture
ES-2011-1657853,"Bevis Coffee Table, with Bottom Storage",0.35,827.00,4,Furniture
ES-2011-1657853,"Breville Coffee Grinder, White",0.1,324.00,6,Office Supplies
ES-2011-1657853,"Cardinal 3-Hole Punch, Clear",0,141.00,5,Office Supplies
ES-2011-1657853,"Ibico Hole Reinforcements, Recycled",0,44.00,6,Office Supplies
IT-2011-3515682,"Cameo Clasp Envelope, Recycled",0.5,46.00,11,Office Supplies
ES-2011-3846264,"Advantus Rubber Bands, Bulk Pack",0,100.00,6,Office Supplies
ES-2011-2520395,"Logitech Mouse, Ergonomic",0,54.00,2,Technology
IT-2011-5629016,"Hon Computer Table, Adjustable Height",0.35,2229.00,7,Furniture
IT-2011-3076849,"Fellowes Trays, Wire Frame",0.4,102.00,3,Office Supplies
IT-2011-3076849,"Brother Copy Machine, Laser",0,524.00,2,Technology
ES-2011-4040727,"Avery Binder Covers, Economy",0,22.00,2,Office Supplies
ES-2011-5940123,"Fellowes Shelving, Wire Frame",0,512.00,9,Office Supplies
ES-2011-5940123,"Enermax Numeric Keypad, Bluetooth",0,806.00,14,Technology
ES-2011-5940123,"SanDisk Memory Card, Bluetooth",0,450.00,4,Technology
ES-2011-2801336,"Cardinal Binding Machine, Durable",0,103.00,2,Office Supplies
ES-2011-1441570,"Apple Speaker Phone, Full Size",0.15,212.00,2,Technology
ES-2011-3108517,"Ikea Classic Bookcase, Traditional",0.5,1029.00,5,Furniture
ES-2011-1010958,"Cardinal 3-Hole Punch, Economy",0,58.00,2,Office Supplies
ES-2011-1010958,"Cameo Peel and Seal, Security-Tint",0,140.00,6,Office Supplies
ES-2011-3108517,"Wilson Jones 3-Hole Punch, Economy",0.5,28.00,2,Office Supplies
ES-2011-3108517,"Kraft Interoffice Envelope, with clear poly window",0.5,25.00,1,Office Supplies
IT-2011-4812190,"SAFCO Executive Leather Armchair, Adjustable",0.1,1253.00,3,Furniture
IT-2011-5193547,"Tenex Stacking Tray, Durable",0.2,101.00,5,Furniture
IT-2011-5193547,"Hoover Toaster, Red",0.5,125.00,3,Office Supplies
IT-2011-5193547,"Cardinal Binding Machine, Economy",0.5,50.00,2,Office Supplies
IT-2011-5193547,"Eaton Cards & Envelopes, Recycled",0.5,90.00,4,Office Supplies
ES-2011-3684586,"KitchenAid Stove, Red",0.1,2053.00,4,Office Supplies
ES-2011-3684586,"SanDisk Memo Slips, 8.5 x 11",0.1,57.00,3,Office Supplies
ES-2011-3525697,"Eldon Trays, Wire Frame",0.4,56.00,2,Office Supplies
IT-2011-5193547,"Belkin Router, Bluetooth",0.5,388.00,3,Technology
IT-2011-5193547,"Epson Phone, Durable",0.5,243.00,6,Technology
ES-2011-3525697,"Brother Ink, Laser",0,442.00,3,Technology
IT-2011-5495847,"Cuisinart Blender, Silver",0.1,122.00,2,Office Supplies
IT-2011-5495847,"Binney & Smith Markers, Fluorescent",0,330.00,13,Office Supplies
IT-2011-4603506,"Belkin Router, Bluetooth",0.5,388.00,3,Technology
ES-2011-2486841,"Rogers Folders, Single Width",0,123.00,4,Office Supplies
ES-2011-3630624,"Breville Coffee Grinder, White",0,60.00,1,Office Supplies
ES-2011-3630624,"Boston Highlighters, Water Color",0,44.00,2,Office Supplies
ES-2011-3876549,"Avery Color Coded Labels, 5000 Label Set",0,14.00,1,Office Supplies
ES-2011-4767717,"Boston Canvas, Blue",0,322.00,6,Office Supplies
ES-2011-2464932,"BIC Markers, Water Color",0,237.00,8,Office Supplies
ES-2011-2464932,"Wilson Jones Binder Covers, Recycled",0,104.00,9,Office Supplies
ES-2011-2464932,"Advantus Clamps, Metal",0,58.00,3,Office Supplies
ES-2011-2464932,"Eldon Box, Industrial",0.1,29.00,3,Office Supplies
ES-2011-2464932,"Kleencut Box Cutter, High Speed",0,104.00,3,Office Supplies
ES-2011-2464932,"Epson Card Printer, Durable",0.15,578.00,4,Technology
ES-2011-5444769,"Lesro Wood Table, Fully Assembled",0.1,1266.00,3,Furniture
IT-2011-1152860,"Tenex File Cart, Single Width",0.5,135.00,2,Office Supplies
ES-2011-5754966,"SanDisk Computer Printout Paper, 8.5 x 11",0,238.00,7,Office Supplies
IT-2011-2159764,"Dania Floating Shelf Set, Metal",0,506.00,3,Furniture
IT-2011-2159764,"Advantus Clock, Duo Pack",0.3,144.00,4,Furniture
IT-2011-2159764,"Cameo Manila Envelope, Security-Tint",0,118.00,4,Office Supplies
ES-2011-4691256,"Smead Trays, Blue",0.1,131.00,3,Office Supplies
ES-2011-4691256,"Kleencut Scissors, Serrated",0,152.00,8,Office Supplies
ES-2011-4691256,"Apple Office Telephone, VoIP",0.15,222.00,4,Technology
ES-2011-1455810,"Office Star Rocking Chair, Red",0.1,127.00,1,Furniture
ES-2011-1455810,"Kraft Peel and Seal, Security-Tint",0,92.00,4,Office Supplies
ES-2011-1137137,"Tenex File Cart, Blue",0.1,599.00,5,Office Supplies
ES-2011-4845310,"Enermax Note Cards, 8.5 x 11",0,85.00,3,Office Supplies
ES-2011-4845310,"Green Bar Cards & Envelopes, Premium",0,145.00,3,Office Supplies
ES-2011-4845310,"Elite Letter Opener, High Speed",0,53.00,2,Office Supplies
ES-2011-1748043,"Ibico Binder Covers, Clear",0,39.00,3,Office Supplies
ES-2011-5814037,"BIC Pencil Sharpener, Easy-Erase",0,146.00,5,Office Supplies
IT-2011-2011704,"Avery Binding Machine, Durable",0,151.00,3,Office Supplies
IT-2011-2011704,"Fellowes File Cart, Single Width",0.4,165.00,2,Office Supplies
IT-2011-2011704,"Brother Personal Copier, Digital",0,713.00,5,Technology
ES-2011-2399281,"Breville Toaster, Black",0,152.00,2,Office Supplies
ES-2011-2399281,"Motorola Headset, with Caller ID",0,957.00,12,Technology
ES-2011-3540276,"Rubbermaid Frame, Durable",0.1,289.00,3,Furniture
ES-2011-3540276,"Avery Index Tab, Clear",0.1,10.00,2,Office Supplies
ES-2011-3540276,"Cardinal Binder Covers, Recycled",0.1,56.00,5,Office Supplies
ES-2011-3540276,"Wilson Jones 3-Hole Punch, Economy",0.1,25.00,1,Office Supplies
ES-2011-3953366,"Cameo Business Envelopes, Recycled",0,79.00,5,Office Supplies
ES-2011-3540276,"Enermax Mouse, Programmable",0.1,113.00,3,Technology
ES-2011-3540276,"Canon Fax Machine, Laser",0.1,860.00,3,Technology
ES-2011-4077297,"Office Star Steel Folding Chair, Red",0.2,147.00,2,Furniture
ES-2011-4077297,"Sharp Fax and Copier, Digital",0,336.00,2,Technology
ES-2011-4077297,"Samsung Office Telephone, with Caller ID",0.1,59.00,1,Technology
ES-2011-3862536,"Hoover Stove, Red",0.1,512.00,1,Office Supplies
ES-2011-3862536,"Rogers Folders, Wire Frame",0.1,80.00,3,Office Supplies
IT-2011-5721470,"Canon Copy Machine, Digital",0.15,668.00,3,Technology
ES-2011-4351826,"Avery Removable Labels, Alphabetical",0,32.00,3,Office Supplies
IT-2011-3466484,"Tenex Shelving, Single Width",0.6,44.00,2,Office Supplies
ES-2011-2858219,"Boston Highlighters, Easy-Erase",0,38.00,2,Office Supplies
ES-2011-2858219,"Enermax Parchment Paper, 8.5 x 11",0,215.00,11,Office Supplies
ES-2011-3972371,"Safco Stackable Bookrack, Pine",0.1,541.00,4,Furniture
IT-2011-2975588,"KitchenAid Microwave, Red",0.1,838.00,3,Office Supplies
IT-2011-4648014,"Cardinal Binder Covers, Economy",0,48.00,4,Office Supplies
IT-2011-4648014,"Ibico Binder Covers, Durable",0,45.00,3,Office Supplies
IT-2011-4648014,"OIC Clamps, 12 Pack",0,58.00,3,Office Supplies
IT-2011-4648014,"Tenex Lockers, Blue",0.4,490.00,4,Office Supplies
ES-2011-2542245,"Avery Hole Reinforcements, Durable",0,18.00,3,Office Supplies
ES-2011-1858721,"Ikea Classic Bookcase, Metal",0,2056.00,5,Furniture
ES-2011-5039850,"Advantus Clamps, Assorted Sizes",0,201.00,12,Office Supplies
ES-2011-5039850,"Rogers Box, Industrial",0,73.00,3,Office Supplies
ES-2011-5596924,"SanDisk Message Books, 8.5 x 11",0,112.00,4,Office Supplies
ES-2011-5596924,"Smead Lockers, Industrial",0.4,239.00,2,Office Supplies
ES-2011-1276768,"Dania Stackable Bookrack, Mobile",0.1,438.00,4,Furniture
ES-2011-1276768,"Sauder Corner Shelving, Metal",0.1,264.00,2,Furniture
ES-2011-1749151,"Stanley Highlighters, Fluorescent",0,48.00,3,Office Supplies
ES-2011-1749151,"Acco 3-Hole Punch, Economy",0,271.00,9,Office Supplies
ES-2011-1418466,"Boston Canvas, Fluorescent",0,220.00,4,Office Supplies
ES-2011-1418466,"Boston Pencil Sharpener, Water Color",0,58.00,2,Office Supplies
ES-2011-1418466,"Eldon Box, Blue",0.1,37.00,4,Office Supplies
ES-2011-3398154,"Tenex File Cart, Industrial",0.1,241.00,2,Office Supplies
ES-2011-4815184,"Nokia Smart Phone, Full Size",0,636.00,1,Technology
ES-2011-1536399,"Advantus Push Pins, Assorted Sizes",0,36.00,3,Office Supplies
ES-2011-3286627,"Rogers Folders, Wire Frame",0.5,15.00,1,Office Supplies
ES-2011-3286627,"Tenex Shelving, Blue",0.5,82.00,3,Office Supplies
ES-2011-3286627,"Memorex Router, Bluetooth",0.5,739.00,6,Technology
IT-2011-2911544,"Samsung Signal Booster, with Caller ID",0.15,348.00,3,Technology
ES-2011-4240072,"Hamilton Beach Microwave, White",0,561.00,2,Office Supplies
ES-2011-4240072,"Sharp Ink, Laser",0,249.00,2,Technology
ES-2011-4741318,"Tenex Shelving, Industrial",0.1,99.00,2,Office Supplies
ES-2011-1586186,"Office Star Bag Chairs, Set of Two",0.5,87.00,3,Furniture
IT-2011-1925845,"Advantus Frame, Black",0.3,156.00,2,Furniture
ES-2011-4351366,"Acco 3-Hole Punch, Durable",0,63.00,2,Office Supplies
ES-2011-4351366,"Panasonic Receipt Printer, Durable",0,605.00,5,Technology
ES-2011-5952460,"Ibico 3-Hole Punch, Clear",0,90.00,3,Office Supplies
IT-2011-4913699,"Tenex Clock, Black",0.3,106.00,3,Furniture
IT-2011-5810579,"Harbour Creations Executive Leather Armchair, Adjustable",0.5,714.00,3,Furniture
IT-2011-5810579,"Fellowes Folders, Industrial",0.5,27.00,2,Office Supplies
ES-2011-1951083,"Acme Trimmer, Serrated",0,206.00,5,Office Supplies
IT-2011-4320455,"Xerox Note Cards, Recycled",0,210.00,8,Office Supplies
IT-2011-4320455,"Epson Inkjet, Wireless",0.15,524.00,2,Technology
IT-2011-4752666,"Ikea Library with Doors, Metal",0,1814.00,5,Furniture
IT-2011-4752666,"Eldon Folders, Wire Frame",0.1,29.00,2,Office Supplies
IT-2011-4752666,"Sharp Ink, Laser",0,373.00,3,Technology
IT-2011-4752666,"Motorola Signal Booster, Cordless",0.1,263.00,2,Technology
ES-2011-1974768,"Sauder 3-Shelf Cabinet, Mobile",0,338.00,2,Furniture
ES-2011-5273102,"Rogers Trays, Blue",0.1,278.00,5,Office Supplies
ES-2011-5273102,"Okidata Calculator, White",0.1,411.00,9,Technology
ES-2011-4806518,"Novimex Legal Exhibit Labels, 5000 Label Set",0,119.00,11,Office Supplies
ES-2011-2931507,"Jiffy Clasp Envelope, Set of 50",0,17.00,2,Office Supplies
IT-2011-4726397,"Nokia Office Telephone, Cordless",0.15,347.00,6,Technology
ES-2011-4806518,"Motorola Office Telephone, Full Size",0,73.00,1,Technology
ES-2011-2621167,"Avery Binder Covers, Clear",0,32.00,3,Office Supplies
ES-2011-2621167,"Logitech Memory Card, Ergonomic",0,405.00,4,Technology
IT-2011-5781543,"Fiskars Box Cutter, Serrated",0.5,145.00,9,Office Supplies
ES-2011-1868803,"Boston Canvas, Blue",0,322.00,6,Office Supplies
ES-2011-1868803,"Advantus Rubber Bands, Assorted Sizes",0,112.00,8,Office Supplies
ES-2011-1868803,"Enermax Memo Slips, Premium",0,31.00,2,Office Supplies
ES-2011-3654318,"Cardinal Binding Machine, Clear",0,197.00,4,Office Supplies
ES-2011-3654318,"Stockwell Paper Clips, Bulk Pack",0,14.00,1,Office Supplies
ES-2011-1868803,"Samsung Audio Dock, Full Size",0,672.00,4,Technology
ES-2011-2413369,"Harbour Creations Rocking Chair, Adjustable",0.1,808.00,6,Furniture
ES-2011-4154402,"Dania Stackable Bookrack, Mobile",0.1,219.00,2,Furniture
ES-2011-4154402,"Sauder Corner Shelving, Pine",0.1,535.00,4,Furniture
ES-2011-4154402,"Harbour Creations Chairmat, Adjustable",0.1,469.00,7,Furniture
ES-2011-2413369,"Green Bar Note Cards, Premium",0,268.00,9,Office Supplies
ES-2011-2413369,"SanDisk Note Cards, Premium",0,31.00,1,Office Supplies
ES-2011-4154402,"KitchenAid Toaster, Black",0.1,229.00,3,Office Supplies
ES-2011-4154402,"Binney & Smith Pens, Water Color",0,30.00,2,Office Supplies
ES-2011-4154402,"Sanford Pencil Sharpener, Easy-Erase",0,27.00,1,Office Supplies
ES-2011-4154402,"Fellowes Shelving, Wire Frame",0.1,359.00,7,Office Supplies
ES-2011-2413369,"Memorex Router, Ergonomic",0,976.00,4,Technology
ES-2011-4154402,"Cisco Headset, with Caller ID",0,354.00,4,Technology
ES-2011-1259965,"Stanley Canvas, Fluorescent",0,152.00,3,Office Supplies
ES-2011-1562184,"Cameo Mailers, with clear poly window",0,125.00,3,Office Supplies
ES-2011-5867473,"Stanley Pencil Sharpener, Fluorescent",0,173.00,7,Office Supplies
ES-2011-5867473,"Cardinal Index Tab, Durable",0,46.00,6,Office Supplies
IT-2011-1887131,"Tenex Lockers, Industrial",0.5,205.00,2,Office Supplies
IT-2011-2289083,"Fellowes Box, Industrial",0.1,54.00,3,Office Supplies
IT-2011-3462831,"Accos Push Pins, Assorted Sizes",0.5,18.00,3,Office Supplies
ES-2011-5253790,"BIC Pens, Water Color",0,122.00,7,Office Supplies
ES-2011-1689666,"Stiletto Scissors, Easy Grip",0,50.00,2,Office Supplies
ES-2011-2071029,"Hewlett Copy Machine, High-Speed",0,527.00,2,Technology
ES-2011-1630549,"Harbour Creations Removable Labels, Adjustable",0,17.00,2,Office Supplies
ES-2011-1815211,"BIC Markers, Water Color",0,89.00,3,Office Supplies
ES-2011-5499567,"Belkin Memory Card, Ergonomic",0,113.00,1,Technology
ES-2011-5499567,"Konica Printer, Wireless",0.15,455.00,2,Technology
ES-2011-1702031,"Stanley Pens, Easy-Erase",0,41.00,4,Office Supplies
IT-2011-5084706,"Eldon Trays, Wire Frame",0.4,56.00,2,Office Supplies
IT-2011-5084706,"Motorola Audio Dock, VoIP",0.4,520.00,5,Technology
ES-2011-5298002,"Green Bar Computer Printout Paper, 8.5 x 11",0,237.00,7,Office Supplies
IT-2011-4028329,"Tenex Light Bulb, Durable",0.4,19.00,2,Furniture
IT-2011-4028329,"Ibico Hole Reinforcements, Economy",0.1,44.00,7,Office Supplies
ES-2011-3276063,"Okidata Inkjet, Wireless",0,628.00,2,Technology
ES-2011-2911640,"Bush Corner Shelving, Metal",0,247.00,2,Furniture
ES-2011-3978514,"Avery Binder Covers, Economy",0,33.00,3,Office Supplies
ES-2011-2736116,"Bush Corner Shelving, Pine",0.2,401.00,4,Furniture
ES-2011-2736116,"Ikea Classic Bookcase, Mobile",0.2,663.00,2,Furniture
ES-2011-2736116,"Kraft Peel and Seal, Set of 50",0.1,37.00,2,Office Supplies
ES-2011-2736116,"Motorola Office Telephone, VoIP",0.1,323.00,5,Technology
ES-2011-3080574,"Kleencut Shears, Steel",0,554.00,12,Office Supplies
IT-2011-5334146,"Elite Scissors, Serrated",0.1,87.00,5,Office Supplies
ES-2011-5729514,"Sanford Highlighters, Fluorescent",0,34.00,2,Office Supplies
IT-2011-1260172,"Sanford Markers, Blue",0.5,35.00,3,Office Supplies
ES-2011-5743387,"Tenex Trays, Single Width",0,108.00,2,Office Supplies
ES-2011-4821517,"Tenex Box, Industrial",0.1,76.00,5,Office Supplies
ES-2011-3965225,"Advantus Door Stop, Ergonomic",0,175.00,4,Furniture
ES-2011-3965225,"Apple Audio Dock, VoIP",0.15,994.00,7,Technology
ES-2011-3814488,"Konica Phone, Wireless",0,690.00,8,Technology
ES-2011-3814488,"Apple Signal Booster, VoIP",0,547.00,4,Technology
ES-2011-3616229,"Green Bar Cards & Envelopes, Multicolor",0,249.00,5,Office Supplies
ES-2011-4514717,"Binney & Smith Pens, Water Color",0,60.00,4,Office Supplies
ES-2011-4514717,"Harbour Creations Color Coded Labels, Laser Printer Compatible",0,116.00,9,Office Supplies
ES-2011-4514717,"Fellowes Trays, Single Width",0.1,52.00,1,Office Supplies
ES-2011-4514717,"Konica Phone, Red",0,250.00,3,Technology
ES-2011-5693995,"Advantus Clock, Black",0,103.00,2,Furniture
ES-2011-5693995,"KitchenAid Refrigerator, Silver",0,1057.00,2,Office Supplies
ES-2011-1322522,"BIC Pencil Sharpener, Water Color",0,64.00,2,Office Supplies
ES-2011-3975285,"Rogers Folders, Industrial",0.1,140.00,5,Office Supplies
ES-2011-1084683,"Eldon Stacking Tray, Black",0,63.00,2,Furniture
ES-2011-1084683,"SanDisk Keyboard, Programmable",0,415.00,5,Technology
